X,Y,Z,Timestamp
3,7,9,45667
-3,-18,116,45675
12,-69,48,45683
31,51,-79,45690
11,-28,32,45699
-120,-40,106,45707
15,-51,24,45715
-29,71,129,45723
6,0,-97,45730
39,0,-147,45739
-41,42,31,45747
-53,13,60,45754
7,-12,28,45762
5,6,-123,45770
66,17,-43,45778
48,63,35,45786
22,-10,10,45794
6,-35,-34,45802
-17,11,-35,45810
-35,32,-9,45817
-6,-32,70,45826
51,-70,0,45834
-1,-54,58,45842
-108,0,70,45849
0,-29,-20,45857
-37,-5,-101,45865
-6,34,85,45874
-52,-7,-20,45881
-3,61,-45,45889
-45,84,-145,45897
-13,-31,46,45905
-26,-56,54,45913
-33,72,67,45921
0,26,-29,45929
-20,74,89,45937
-47,-14,26,45944
-25,34,9,45953
18,-27,-22,45961
-4,-40,172,45969
49,21,51,45976
35,8,136,45984
-4,-51,-148,45992
85,-30,0,46001
28,14,-19,46008
9,-58,-104,46016
-15,49,0,46024
60,22,61,46032
19,-33,-92,46040
28,20,27,46048
2,-62,28,46056
75,16,-49,46064
84,-21,-35,46071
-50,-75,26,46080
9,-24,-48,46088
-5,42,-51,46096
-39,38,-3,46103
20,51,-39,46111
63,92,43,46119
23,-2,104,46128
-17,69,45,46135
-89,0,-56,46143
-5,57,105,46151
22,0,20,46159
10,-65,86,46167
37,-55,-30,46175
34,-19,92,46183
-44,-26,10,46191
-12,-9,-22,46198
-23,-52,6,46206
-1,-42,-14,46215
50,43,-93,46223
-43,12,-29,46230
-108,19,-73,46238
-12,20,-13,46246
-27,-35,92,46255
11,13,-145,46262
-11,36,-59,46270
-27,35,-19,46278
-26,-30,-22,46286
-9,41,-97,46294
4,-5,-79,46302
-8,-52,-8,46310
8,5,38,46318
-100,25,47,46326
13,19,-17,46333
103,34,-101,46342
-16,-30,62,46350
-28,-55,-14,46357
-7,5,-17,46365
85,-44,30,46373
8,-3,44,46382
16,-2,6,46389
55,27,-19,46397
60,-48,-160,46405
11,-68,-144,46413
-81,-16,-151,46420
-7,3,-89,46429
-6,64,11,46437
-38,-77,40,46445
-74,-7,17,46452
5,26,-13,46460
24,-9,-69,46469
17,14,40,46477
-34,-18,26,46484
12,-35,94,46492
-9,-20,18,46500
2,-41,-60,46509
-46,-30,-68,46516
19,-55,-80,46524
50,4,20,46532
48,-49,86,46539
-17,-41,-54,46547
-78,-42,-42,46556
77,43,7,46564
-11,-10,-45,46572
26,-30,-34,46579
16,7,11,46587
-70,-41,-54,46596
85,-28,-30,46603
6,14,-73,46611
46,78,95,46619
18,8,60,46627
-92,-16,-3,46635
1,31,-17,46643
98,5,-62,46651
39,34,25,46659
44,-46,14,46667
29,-22,12,46674
64,52,19,46683
-35,-11,-127,46691
-62,-33,-46,46699
0,-10,-93,46706
-17,-65,34,46714
19,-33,-62,46723
1,-6,-87,46730
14,45,55,46738
86,40,-57,46746
9,61,0,46754
-23,5,60,46761
-89,75,99,46770
-37,-85,42,46778
-63,-31,-24,46786
-38,0,-51,46794
35,24,-43,46801
-15,54,-21,46810
41,-24,38,46818
15,37,-21,46826
-84,0,43,46833
-58,70,29,46841
-40,59,-111,46850
78,-37,26,46858
19,-54,-92,46865
31,23,82,46873
-64,14,11,46881
-40,-54,24,46889
59,-31,60,46897
-12,47,-53,46905
-19,-77,-52,46913
-11,18,-35,46920
-46,3,15,46928
-19,36,-23,46937
-20,-15,6,46945
32,-48,22,46953
-22,-12,38,46960
30,-90,70,46968
-34,-43,30,46977
-56,-14,-31,46984
-15,-23,6,46992
-52,48,81,47000
39,37,-23,47008
-19,-4,-47,47016
-34,8,11,47024
38,-5,-74,47032
9,15,69,47040
54,7,-93,47048
30,1,-51,47055
-48,11,65,47064
-35,-27,40,47072
105,-32,-90,47079
64,-29,66,47087
77,-36,-144,47095
67,-3,66,47104
81,38,33,47112
53,37,43,47119
10,-3,-39,47127
41,79,-33,47135
-22,84,-7,47143
-5,0,-19,47151
-91,-42,78,47159
105,32,-101,47167
96,-34,-88,47175
103,3,13,47182
-89,-62,-34,47191
61,-30,-46,47199
16,7,16,47206
20,8,-37,47214
35,53,95,47222
60,12,-9,47230
23,100,3,47239
-37,88,41,47246
-54,113,-149,47254
-63,15,-25,47262
10,66,-1,47270
39,30,-39,47278
82,98,-9,47286
43,-31,-58,47294
15,-2,-65,47301
-2,-37,194,47309
56,-45,-72,47318
36,-19,48,47326
37,-98,-88,47334
50,-123,-48,47341
-33,-70,-28,47349
4,-1,-43,47357
71,-82,-58,47366
23,15,-153,47373
29,-27,-78,47381
-94,3,-45,47389
-31,-39,-72,47397
-11,18,-45,47405
22,145,133,47413
-52,17,15,47421
5,-108,-126,47428
-2,-35,44,47436
-43,-3,23,47444
-22,51,-63,47453
-9,19,-45,47461
-52,-42,40,47468
-14,-53,96,47476
-7,22,-77,47484
-38,15,-47,47493
1,50,13,47500
-57,13,39,47508
-29,30,-17,47516
-124,-11,11,47524
-40,38,-11,47532
-4,9,104,47540
-21,-32,174,47548
120,-19,30,47556
9,-29,-6,47563
-6,-26,-26,47571
-21,47,-19,47580
-79,12,-115,47587
-38,44,-69,47595
42,56,-13,47603
59,-25,101,47611
1,-15,-17,47620
-2,-85,-67,47627
12,-23,141,47635
47,21,-44,47643
-69,-38,117,47651
-68,43,62,47659
-15,21,-40,47667
25,10,74,47675
-6,7,-124,47683
65,-13,-33,47690
42,8,-20,47698
-22,-26,-63,47707
-38,50,14,47714
-9,-16,-41,47722
43,-38,139,47730
-42,-14,95,47738
-24,41,56,47747
29,21,20,47754
-3,11,-148,47762
32,-28,-9,47770
19,-51,19,47778
56,95,-2,47785
-5,26,30,47794
61,-15,49,47802
30,-18,-33,47810
6,-50,-21,47817
35,48,70,47825
56,-28,-45,47834
48,-58,-27,47841
74,14,-13,47849
83,-35,-31,47857
-34,0,-28,47865
70,0,45,47873
-8,16,60,47881
-9,8,-14,47889
-85,22,78,47897
-33,-6,47,47905
-35,-21,-21,47912
26,-24,131,47921
33,71,64,47929
-58,-62,113,47937
-1,47,10,47944
-46,-1,57,47952
79,-64,-41,47961
86,-100,19,47969
14,-99,-39,47976
-94,8,-3,47984
62,-65,5,47992
106,60,-28,48000
18,-12,15,48008
32,-74,-23,48016
-8,-42,-121,48024
20,-22,-39,48032
79,-85,-41,48039
10,-4,-58,48048
62,-8,-196,48056
41,58,-120,48063
57,24,-136,48071
-90,67,-20,48079
-56,31,76,48088
46,-15,24,48096
64,25,-10,48103
29,3,32,48111
18,-27,-13,48119
6,-6,-19,48126
-75,-41,-103,48135
133,61,156,48143
12,0,32,48151
14,65,20,48158
47,-8,4,48166
7,-2,18,48175
65,23,64,48183
-52,61,22,48190
-82,59,36,48198
-59,-41,-31,48206
-2,44,-86,48215
45,-23,-119,48222
45,-14,-21,48230
6,-25,115,48238
22,-57,-157,48246
-26,13,-54,48254
4,68,-14,48263
-26,32,2,48270
-5,6,136,48278
66,44,24,48285
-14,56,4,48293
-73,-54,5,48302
2,43,-60,48310
-46,-49,23,48318
53,62,8,48325
68,4,-20,48333
117,-13,-82,48342
73,46,70,48349
-29,-39,23,48357
-79,-21,-79,48365
29,-41,-49,48373
90,12,-94,48380
2,-36,-125,48389
-88,-25,-39,48397
-21,-8,-87,48405
-5,31,4,48412
43,-43,-17,48420
-33,-15,19,48429
-13,-25,33,48437
59,82,36,48445
-32,30,38,48452
-36,26,-32,48460
14,-2,-28,48468
-36,24,-2,48476
-28,27,-36,48484
-27,0,17,48492
-30,35,-20,48500
52,19,-38,48508
0,25,24,48516
-128,-30,-45,48524
6,41,-24,48532
74,2,-32,48540
54,8,-84,48547
120,5,-88,48556
-17,-23,57,48564
2,4,84,48571
-18,19,76,48579
-30,-37,63,48587
56,-9,93,48595
-63,27,-32,48604
49,-56,-15,48611
7,3,-10,48619
63,44,36,48627
19,49,-60,48635
24,16,-66,48643
-31,-55,-31,48651
-48,16,-104,48659
6,10,30,48667
27,37,-132,48674
-36,-82,79,48683
-25,72,-22,48691
59,-87,-127,48699
10,18,-56,48706
89,-19,11,48714
1,23,-52,48722
35,6,-8,48731
27,-49,19,48738
55,-69,101,48746
20,-58,11,48754
14,-109,-25,48761
5,-8,73,48770
70,-16,57,48778
25,49,4,48786
-43,16,-94,48794
-55,-40,-43,48801
-168,-3,-17,48809
6,25,-42,48818
4,123,-14,48826
8,68,-82,48833
7,142,-106,48841
-64,195,-51,48849
-47,100,-107,48857
-6,96,-97,48865
-25,33,-46,48873
13,84,-101,48881
86,-24,106,48889
8,22,-19,48897
8,-101,54,48905
85,-86,35,48913
-5,-149,136,48921
62,-42,62,48928
75,-56,-20,48936
87,6,45,48945
74,-4,7,48952
-54,-12,0,48960
-32,-23,-100,48968
-12,1,-145,48976
-44,57,-185,48985
56,54,-79,48992
58,95,15,49000
-133,5,-160,49008
-79,46,-59,49015
-61,15,-4,49024
29,59,139,49032
-29,20,-1,49040
1,54,59,49048
-38,-30,-18,49055
-30,-68,0,49063
-39,-92,36,49072
45,7,19,49079
51,-25,62,49087
80,-5,13,49095
5,-26,6,49103
42,-29,12,49111
26,63,61,49119
-67,-24,-12,49127
-94,-96,-66,49135
10,-23,-26,49142
-1,94,-103,49150
27,10,-131,49159
61,37,-87,49167
-102,34,-43,49174
-4,0,36,49182
16,-86,54,49190
22,-18,76,49199
99,89,-163,49207
48,86,-129,49214
-9,49,11,49222
15,7,78,49230
-34,-5,-38,49239
-40,46,25,49246
33,1,-21,49254
19,12,73,49262
8,7,49,49269
-27,21,77,49277
8,-72,18,49286
0,-28,-132,49294
-96,-4,-16,49302
-45,-64,-32,49309
-31,6,-123,49317
43,31,-15,49326
-3,25,-13,49333
-53,25,89,49341
41,32,-193,49349
13,11,19,49357
13,-74,-106,49364
115,57,83,49373
52,21,-55,49381
80,-84,36,49389
18,-50,16,49396
-18,-67,68,49404
6,-6,-4,49413
87,-11,-21,49421
107,105,85,49429
-17,0,154,49436
-60,-66,100,49444
-66,-62,-66,49453
85,36,-31,49460
26,30,-145,49468
7,30,-45,49476
-46,45,-69,49484
-9,-3,-133,49491
-40,-17,-26,49500
-26,59,-43,49508
-14,-21,-76,49516
35,-12,-68,49524
155,12,-51,49531
-2,13,-45,49540
-26,-14,-68,49548
-142,-180,20,49556
-53,-66,24,49563
72,-36,-38,49571
36,26,121,49580
10,-3,-71,49587
42,-51,134,49595
87,-13,32,49603
-16,-33,70,49611
-94,18,-55,49618
28,15,-85,49627
86,61,-11,49635
-43,60,-27,49643
25,30,49,49650
-74,-32,-44,49658
-9,27,-81,49667
25,36,-123,49675
75,71,43,49682
-54,64,-5,49690
-6,15,-55,49698
-60,7,-37,49707
-2,61,-49,49715
30,-36,70,49722
-34,-15,6,49730
6,-21,84,49738
0,-41,50,49746
-20,-30,-44,49754
9,-76,36,49762
11,-106,22,49770
-12,27,-23,49778
-80,-29,-20,49785
-27,-26,-76,49794
-12,49,-61,49802
61,66,-1,49810
-17,24,-67,49817
-44,74,-41,49825
-41,34,3,49833
-1,58,3,49841
69,33,19,49849
24,-31,-8,49857
8,47,89,49865
-17,-1,-56,49872
0,15,-58,49881
16,-20,49,49889
72,31,38,49897
45,-70,-53,49905
44,-29,-13,49912
67,-56,-47,49921
-11,-2,-126,49929
13,0,-132,49937
-16,49,24,49944
-6,-78,-29,49952
16,4,79,49960
-33,-29,95,49968
-129,5,138,49976
-91,-5,72,49984
-29,72,160,49992
147,34,67,49999
-30,34,-40,50008
-240,-45,-5,50016
-99,-65,5,50024
171,95,-54,50031
126,48,-118,50039
59,59,-68,50048
-21,-49,-207,50056
3,-41,-141,50063
-39,-93,1,50071
-13,-61,-141,50079
-10,-113,139,50087
77,-53,31,50095
133,1,-7,50103
50,-94,-1,50111
-86,-12,-73,50119
6,-81,-51,50127
86,-10,87,50135
67,139,62,50143
52,60,32,50151
9,104,-40,50158
-22,68,-40,50166
-28,75,-22,50174
-71,38,8,50183
-11,43,-112,50190
44,109,-30,50198
9,10,-60,50206
2,7,-18,50214
-3,11,94,50223
20,-18,-139,50230
-33,15,68,50238
0,23,76,50246
-6,-4,9,50253
112,-58,-95,50262
-1,-59,69,50270
-41,-83,3,50278
-43,-35,41,50286
42,-78,77,50293
76,-41,-19,50301
64,-13,-21,50310
58,-88,1,50318
7,13,-58,50325
25,36,-110,50333
-57,52,-68,50341
-9,40,-126,50349
27,65,-44,50357
48,42,24,50365
-20,4,8,50373
-32,14,0,50380
-18,12,30,50388
19,62,-12,50397
31,-42,-25,50405
-22,-34,57,50412
10,-6,-49,50420
59,-82,37,50428
72,-72,17,50437
73,-43,63,50444
38,-140,15,50452
-6,-199,115,50460
41,30,28,50468
-40,-79,59,50477
6,-21,35,50484
-49,5,47,50492
35,19,-38,50500
75,100,-60,50507
27,26,8,50515
-117,60,8,50524
-91,-24,-57,50532
-33,-11,-79,50539
17,78,-22,50547
-24,-26,-89,50555
13,-33,-19,50564
23,-88,79,50571
26,-66,0,50579
41,30,-16,50587
85,-88,-3,50595
19,-94,49,50603
-3,-117,-91,50611
-13,-6,-135,50619
-5,-23,-43,50627
3,-49,-9,50634
0,-42,35,50642
-68,48,-78,50651
1,7,-12,50659
-3,7,-64,50666
54,-48,47,50674
30,59,16,50682
48,54,-136,50691
-31,9,51,50698
-31,57,104,50706
-312,-81,47,50714
-310,-13,157,50722
285,89,150,50729
238,126,-12,50738
-227,-30,45,50746
-513,-253,-39,50754
-143,-100,-115,50761
241,54,-72,50769
309,-66,-13,50778
34,-103,-59,50786
-4,-69,-165,50793
-58,-179,-107,50801
-33,-142,-85,50809
-13,-114,-55,50818
64,-75,-105,50825
133,1,-72,50833
-2,55,-92,50841
-132,20,63,50849
-342,47,-119,50856
-130,136,38,50865
83,142,-16,50873
61,155,78,50881
-23,170,108,50888
99,111,104,50896
-111,25,-78,50905
-92,-74,17,50913
-13,-84,87,50920
64,-100,0,50928
104,-27,119,50936
146,-52,0,50945
-50,-138,-53,50952
46,-110,-125,50960
-27,-112,-55,50968
42,-85,-125,50976
34,-71,-139,50983
83,-33,-144,50992
40,7,-196,51000
26,48,-138,51008
-63,12,-71,51015
-32,-3,43,51023
-17,11,46,51032
19,50,6,51040
-70,18,71,51047
3,16,24,51055
3,56,148,51063
-52,51,192,51072
67,19,-16,51079
46,7,122,51087
-27,-4,-49,51095
-15,40,-46,51103
-4,34,-60,51111
-11,26,18,51119
61,-178,-199,51127
67,-24,-90,51135
-17,-56,-17,51143
125,-75,-82,51150
87,-28,-60,51159
-17,-71,-115,51167
-13,3,35,51174
18,55,34,51182
-10,20,-56,51190
33,97,-86,51198
36,43,-92,51207
-48,51,-32,51214
-2,109,-86,51222
-3,0,-34,51230
32,88,94,51237
-57,12,63,51246
12,35,14,51254
87,88,-44,51262
28,-9,109,51270
-100,-51,15,51277
-130,-39,7,51286
170,39,0,51294
111,-4,-52,51302
-65,12,-57,51309
-111,-81,-43,51317
-40,-67,-161,51325
-10,-8,-45,51333
80,21,-106,51341
51,-30,-98,51349
83,18,-112,51357
0,-7,15,51364
-22,29,-44,51373
0,-9,-5,51381
-70,64,75,51389
66,-10,-62,51396
-60,38,139,51404
-20,89,84,51412
19,74,22,51421
-57,37,-33,51428
-103,61,65,51436
-2,3,127,51444
22,32,6,51452
10,-13,-26,51460
14,-3,67,51468
49,-62,-17,51476
-22,-50,11,51484
-42,-35,-111,51491
28,-10,-4,51500
-17,-61,-55,51508
103,-75,0,51516
40,-55,-11,51523
-28,-18,-25,51531
-177,-61,13,51539
-27,95,62,51548
112,37,-10,51555
0,-10,11,51563
-85,-76,-5,51571
-170,51,19,51579
19,112,10,51587
161,128,-6,51595
65,65,-124,51603
14,16,28,51611
-5,-96,-23,51618
27,-51,27,51627
-21,-101,1,51635
-32,-23,-15,51643
41,-29,39,51650
75,11,-14,51658
78,-33,62,51666
0,-18,3,51675
-103,-30,19,51682
21,10,12,51690
0,34,-30,51698
-72,67,61,51706
-19,58,30,51714
-39,31,45,51722
-67,55,-18,51730
-65,118,6,51738
-24,18,203,51745
27,7,-30,51753
22,107,-28,51762
1,30,110,51770
-11,-7,75,51777
-45,-53,-21,51785
64,17,92,51793
134,37,54,51802
-22,-59,-86,51809
-126,-52,38,51817
36,-65,-75,51825
-9,21,10,51833
54,-101,-86,51841
69,-31,-251,51849
15,-33,24,51857
-36,-37,-194,51865
64,-51,1,51872
-63,-31,-148,51880
-1,0,12,51889
4,16,33,51897
58,3,131,51904
-45,47,-28,51912
-52,59,-15,51920
-91,-12,66,51929
26,8,29,51936
-32,16,-38,51944
6,73,169,51952
9,65,1,51960
13,4,-113,51968
-9,-55,-10,51976
-37,-41,-16,51984
-12,-48,34,51992
15,-61,-38,51999
58,-58,21,52007
36,-46,-99,52016
9,-97,-20,52024
0,-47,86,52031
91,-12,-51,52039
99,90,-41,52047
-57,-64,-66,52056
-168,-31,-22,52063
-75,1,-92,52071
52,-4,-29,52079
-28,22,-61,52087
33,47,-89,52094
-92,-10,-26,52103
-29,4,-18,52111
-43,-17,12,52119
-11,8,106,52126
11,-10,62,52134
172,-23,15,52143
123,-20,75,52151
24,-34,58,52158
-24,-25,-56,52166
-22,29,5,52174
6,-22,-2,52183
26,-35,-41,52190
18,45,-225,52198
-19,-31,36,52206
-16,-39,-88,52214
36,64,-9,52221
30,64,-59,52230
30,-20,-73,52238
-47,-92,-4,52246
38,11,-49,52253
-52,26,-18,52261
-33,-75,50,52270
55,31,57,52278
43,39,-3,52285
57,-6,29,52293
-101,22,-18,52301
-54,-2,108,52310
57,43,-29,52317
71,26,-79,52325
-8,29,-5,52333
-67,-17,86,52341
-4,-60,92,52348
-3,-96,-208,52357
36,-61,54,52365
-33,-8,48,52373
-36,-61,4,52380
47,-36,-141,52388
-12,-5,-88,52397
-52,-37,64,52405
-27,14,68,52412
21,68,-71,52420
13,2,23,52428
32,11,19,52436
-30,-21,78,52444
34,-33,-1,52452
-104,-58,-32,52460
-21,31,31,52468
75,-61,-58,52475
-11,-15,82,52484
-24,-36,-4,52492
1,64,89,52500
7,75,37,52507
-39,-36,-4,52515
14,-44,70,52524
28,63,67,52532
125,37,-51,52539
-118,-22,52,52547
-185,-4,44,52555
-58,-42,-54,52563
35,24,-93,52571
70,-45,-25,52579
-7,9,-11,52587
45,-33,-51,52595
-41,-32,-58,52602
37,-15,13,52611
-60,10,12,52619
15,-51,22,52627
89,-48,29,52634
56,-28,81,52642
-42,-44,154,52651
-65,-11,22,52659
-12,-24,-90,52666
-34,74,0,52674
-37,57,11,52682
-57,18,-42,52690
-3,37,9,52698
-47,20,-16,52706
-98,-13,26,52714
-162,42,-14,52722
37,63,101,52729
-85,22,-40,52738
-62,34,7,52746
81,-16,35,52754
51,30,-53,52761
77,23,-23,52769
-69,-42,44,52777
66,-20,65,52786
5,-23,-22,52793
32,-38,-131,52801
81,0,-67,52809
15,-10,-71,52817
22,-77,10,52825
-14,-58,-34,52833
56,-47,12,52841
-2,-51,-54,52849
82,66,17,52856
-2,26,-5,52865
0,71,-107,52873
-20,-88,26,52881
-3,139,-49,52888
-13,80,-39,52896
-37,41,129,52904
5,65,53,52912
-1,81,41,52920
30,34,-15,52928
19,35,-57,52936
-26,-51,-2,52944
57,-35,46,52952
91,-29,1,52960
35,-69,114,52968
-28,-69,18,52976
47,-27,17,52983
5,-48,-10,52992
61,-25,52,53000
-34,97,-109,53008
30,-76,52,53015
58,51,-71,53023
64,80,-13,53031
-14,5,24,53040
-38,54,-77,53047
-13,27,21,53055
30,38,-37,53063
62,21,-125,53071
19,29,-127,53079
79,-14,-119,53087
62,-26,30,53095
-5,-59,40,53103
78,-28,104,53110
31,-141,8,53118
14,11,-13,53127
82,-72,-18,53135
-32,-71,68,53142
-20,-1,-30,53150
-10,-57,-4,53158
17,78,9,53167
21,59,69,53174
59,47,-23,53182
30,58,-85,53190
52,-24,-25,53198
-74,-12,-108,53206
-29,64,103,53214
-34,116,-51,53222
41,24,1,53229
7,70,-15,53237
62,17,-123,53245
-86,-24,-80,53254
-28,-7,56,53262
-21,-27,-40,53269
-39,-46,40,53277
40,-6,-33,53285
20,-36,0,53294
-31,-64,-18,53301
35,-21,-93,53309
28,-24,-115,53317
-34,-43,40,53325
36,35,-71,53332
-8,-36,-24,53341
41,34,-55,53349
88,-74,-28,53356
-17,-21,-86,53364
-11,-50,-44,53372
24,-24,42,53381
17,78,81,53388
2,52,-7,53396
117,45,39,53404
-62,-13,6,53412
-21,-8,-30,53421
26,-14,-121,53428
-4,7,52,53436
-21,21,3,53444
23,-18,58,53451
60,2,43,53459
6,-36,48,53468
31,47,-63,53476
29,-45,-46,53484
-22,17,-49,53491
-34,-37,-90,53499
34,-37,22,53508
30,146,33,53516
-111,-18,0,53523
-39,152,-21,53531
45,113,-23,53539
0,0,-35,53548
-104,11,-62,53555
-54,11,86,53563
-12,0,-69,53571
37,-20,-181,53578
-6,44,63,53586
-51,-34,-30,53595
-46,-119,-24,53603
44,-74,90,53611
-101,-69,-94,53618
50,-84,58,53626
22,-16,18,53635
25,-8,88,53643
9,-28,44,53650
-62,-69,44,53658
-2,-55,-26,53666
70,43,-29,53675
-22,13,32,53682
-69,24,52,53690
-58,55,41,53698
-40,90,-137,53705
-110,78,73,53713
67,35,49,53722
-15,40,13,53730
-15,2,-53,53738
-20,44,15,53745
-13,-30,94,53753
-26,8,180,53762
-14,-74,-74,53769
-22,-91,-92,53777
-26,30,7,53785
93,-50,-116,53793
68,-39,-42,53800
35,-40,42,53809
-56,-38,-166,53817
9,-107,-80,53825
20,17,-51,53833
69,-12,-7,53840
-26,-31,-46,53849
-31,-20,10,53857
38,26,11,53865
-65,-12,28,53872
-30,-52,-24,53880
-55,13,-73,53889
35,84,-121,53896
24,-8,18,53904
-72,98,-23,53912
-17,115,-41,53920
50,-32,18,53928
-4,99,5,53936
46,-47,-20,53944
-51,-90,-4,53952
-9,-76,60,53960
22,-70,108,53967
70,-47,104,53976
21,-47,-18,53984
-46,-49,24,53991
39,25,-5,53999
105,-55,40,54007
61,77,-87,54016
-25,86,15,54024
-70,-51,-42,54031
-67,69,-167,54039
-7,76,-69,54047
-29,-50,0,54054
-46,30,-73,54063
-6,81,-3,54071
1,-38,-28,54079
-34,-11,-40,54086
-27,-25,-62,54094
16,-66,-40,54103
106,-64,58,54111
124,-40,-28,54119
5,-89,-42,54126
-52,-38,-56,54134
33,-103,-90,54142
64,42,-9,54151
42,16,-13,54158
31,-7,146,54166
-42,28,17,54174
-34,49,-5,54181
-7,-18,78,54190
-21,15,-77,54198
41,-14,-103,54206
99,2,17,54213
47,-18,-151,54221
-62,-28,-118,54230
-17,-40,100,54238
34,31,-125,54246
-55,63,-97,54253
10,-12,-46,54261
-40,-10,-98,54269
46,3,-11,54278
-35,-55,70,54285
-29,14,-123,54293
93,-47,40,54301
24,-39,16,54309
-15,40,-67,54317
-6,-18,-42,54325
13,-42,36,54333
-53,-58,-38,54341
86,32,-39,54348
43,33,-91,54356
-55,28,-7,54365
-43,112,0,54372
-99,33,0,54380
-20,70,13,54388
-64,64,57,54396
20,71,47,54405
20,73,21,54412
7,92,-49,54420
14,-48,2,54428
-75,-110,-92,54435
14,-61,-24,54444
45,-84,-12,54452
35,-69,-18,54460
68,-30,94,54467
50,-63,-16,54475
18,11,0,54483
-54,-90,14,54492
55,37,-71,54500
71,79,121,54507
-13,23,-41,54515
-36,6,-141,54523
-94,28,-155,54532
-61,41,-63,54539
89,98,-99,54547
-44,14,-15,54555
3,20,136,54563
-15,11,35,54571
-29,-12,-74,54579
-61,-19,102,54587
-65,-31,-44,54594
41,-18,30,54602
28,-76,-80,54610
21,5,-83,54619
-43,-85,122,54627
33,0,64,54634
56,-9,-29,54642
47,12,17,54650
-35,-10,-76,54659
13,-20,44,54666
92,-6,-49,54674
-52,-11,-182,54682
-18,-54,-64,54690
-25,-8,-115,54697
-18,56,-29,54706
82,25,-13,54714
-55,-24,16,54722
-15,-26,-26,54729
-44,38,15,54737
6,4,-3,54746
-48,-1,100,54753
-21,-18,-64,54761
-4,53,-51,54769
-27,25,-79,54777
-43,-23,-50,54786
-63,-32,-22,54793
-46,-29,-44,54801
27,-68,2,54809
-25,-37,82,54817
24,-25,88,54824
45,-81,132,54833
15,-35,-74,54841
52,-10,-85,54849
37,-63,-32,54856
-15,107,-43,54864
-14,125,-95,54873
-22,-6,-72,54880
-30,81,-119,54888
22,57,-125,54896
-76,56,-87,54904
62,6,-147,54913
-25,40,-21,54920
25,2,0,54928
92,-15,-153,54936
73,-28,38,54943
22,-149,0,54951
48,-74,54,54960
-13,-41,18,54968
-15,-17,-2,54975
-16,-68,-48,54983
-30,-17,-68,54991
-74,18,-50,55000
30,63,-55,55007
-39,11,84,55015
0,-20,-110,55023
-15,2,-133,55031
-9,-19,-68,55040
-36,19,-51,55047
-59,-21,-64,55055
52,-29,58,55063
-19,36,-21,55071
-5,0,24,55078
96,3,-67,55087
-70,-15,34,55095
0,40,-83,55102
33,42,-43,55110
3,2,-77,55118
23,-79,-86,55127
-13,58,-91,55134
-16,-44,0,55142
-86,14,82,55150
-41,41,11,55158
56,-77,0,55165
55,-99,-18,55174
84,35,-21,55182
-19,-56,10,55190
-29,-59,-16,55197
-135,-46,-10,55205
26,-10,48,55214
-77,-15,-24,55222
-22,8,32,55229
38,40,-135,55237
-24,51,11,55245
-17,30,-77,55254
-46,-15,44,55262
8,-35,52,55269
19,25,121,55277
9,71,-43,55285
34,-43,-16,55292
-37,23,28,55301
-13,-41,-12,55309
21,-34,-2,55317
-6,-51,60,55324
48,-24,-29,55332
28,-94,-44,55341
-114,-10,46,55349
14,60,35,55357
12,6,-5,55364
-8,28,7,55372
22,72,-43,55380
-32,12,-127,55389
-16,19,-35,55396
-13,34,-129,55404
-20,-48,-44,55412
-1,17,7,55419
16,-16,-6,55428
54,-34,29,55436
58,-22,-1,55444
15,4,21,55451
-114,-41,18,55459
16,36,93,55468
-45,39,1,55476
33,136,35,55483
83,0,59,55491
-66,-24,12,55499
-133,2,-90,55507
-89,-21,-2,55516
-46,124,-73,55523
45,69,-17,55531
65,-18,-71,55539
-18,-65,92,55547
40,11,-15,55555
-4,-56,-158,55563
-23,-91,78,55571
82,-66,-42,55579
-10,25,-61,55586
-7,24,45,55595
48,-52,-37,55603
-28,19,86,55610
111,-20,-33,55618
30,11,87,55626
-47,-2,24,55634
4,42,-37,55642
-30,59,-99,55650
-49,36,14,55658
17,-31,-22,55666
-11,77,-5,55674
-14,40,-157,55682
5,-61,-130,55690
5,-80,-88,55698
-12,4,58,55706
1,-12,32,55713
-95,37,10,55721
10,2,-29,55730
89,9,27,55737
-7,-38,-14,55745
-73,-41,-92,55753
-29,-13,50,55761
69,34,-173,55769
139,-25,-21,55777
61,37,-3,55785
119,-20,-87,55793
-161,-29,14,55801
-81,-86,-46,55809
-32,-6,-62,55817
-16,2,12,55825
-24,-13,15,55833
0,-8,-105,55840
29,-48,-42,55848
11,-23,-93,55857
-69,53,136,55864
-55,35,60,55872
13,55,13,55880
28,55,-19,55888
-15,-59,22,55896
34,8,-109,55904
-30,18,12,55912
-51,-47,-40,55920
36,-79,18,55927
42,-29,56,55936
11,-18,18,55944
30,-32,-63,55952
-18,7,-20,55959
-54,-123,-43,55967
-8,-1,38,55975
20,39,21,55984
-41,68,-3,55991
57,74,-69,55999
-4,-14,-87,56007
-26,6,-133,56015
56,120,-25,56024
-68,-1,26,56031
55,71,89,56039
26,18,43,56047
-45,-18,-64,56054
-43,-62,-42,56062
-18,-46,9,56071
5,-70,-12,56079
-25,-21,-31,56086
-76,29,45,56094
-39,-18,63,56102
27,0,32,56111
-25,23,47,56118
-21,3,-24,56126
-3,-6,-76,56134
43,-5,12,56142
-18,92,-148,56150
-23,-3,-7,56158
6,40,10,56166
20,37,-56,56174
47,-19,115,56181
